,Unnamed: 0,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,epoch_time,merge_id
86,4688451,CCY,2008-10-25 12:25,-92.6132,43.073,40.00,39.00,96.18,220.00,5.00,M,29.77,M,5.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.90,M,1224946800000.0,1224946800000.0_CCY
87,781602,COE,2008-02-18 07:15,-116.8196,47.7743,21.20,17.60,85.74,60.00,4.00,M,30.33,M,6.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,14.81,KCOE 180715Z AUTO 06004KT 6SM CLR M06/M08 A3033 RMK AO1,1203332400000.0,1203332400000.0_COE
88,5304443,PRO,2008-12-04 10:15,-94.1637,41.8278,23.00,17.60,79.47,270.00,15.00,M,30.30,M,10.00,22.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.11,M,1228399200000.0,1228399200000.0_PRO
89,4433332,DKB,2008-10-10 09:45,-88.7057,41.9338,44.60,37.40,75.68,70.00,4.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,KDKB 100945Z AUTO 07004KT 10SM CLR 07/03 A3018 RMK AO2,1223640000000.0,1223640000000.0_DKB
90,378666,LRJ,2008-01-24 05:35,-96.1923,42.7754,-11.20,-14.80,83.51,190.00,3.00,M,30.34,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-20.70,M,1201165200000.0,1201165200000.0_LRJ
91,1307984,LRJ,2008-03-21 02:03,-96.1923,42.7754,49.00,42.00,76.67,100.00,12.00,M,29.94,M,10.00,17.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.64,M,1206079200000.0,1206079200000.0_LRJ
92,2563733,FEP,2008-06-13 04:10,-89.58200000000001,42.2462,71.60,68.00,88.43,290.00,5.00,M,29.85,M,10.00,M,SCT,SCT,BKN,M,6000.00,8500.00,12000.00,M,-RA,M,M,M,M,M,M,72.62,KFEP 130410Z AUTO 29005KT 10SM -RA SCT060 SCT085 BKN120 22/20 A2985 RMK AO2,1213340400000.0,1213340400000.0_FEP
93,1623684,PNT,2008-04-11 00:45,-88.6239,40.9244,62.60,57.20,82.50,140.00,26.00,M,29.50,M,10.00,31.00,SCT,OVC,M,M,4000.00,11000.00,M,M,M,M,M,M,M,M,M,62.60,KPNT 110045Z AUTO 14026G31KT 10SM SCT040 OVC110 17/14 A2950 RMK AO2 LTG DSNT N AND S,1207882800000.0,1207882800000.0_PNT
94,1352314,BOI,2008-03-23 21:53,-116.2406,43.5667,57.92,21.02,23.68,130.00,11.00,M,30.15,1021.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,57.92,KBOI 232153Z 13011KT 10SM CLR 14/M06 A3015 RMK AO2 SLP215 T01441061 $,1206320400000.0,1206320400000.0_BOI
95,321379,CAV,2008-01-20 22:15,-93.7593,42.743,8.60,-0.40,66.11,M,0.00,M,30.47,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.60,M,1200880800000.0,1200880800000.0_CAV
96,5707902,SAN,2008-12-28 03:51,-117.1845,32.7339,51.98,37.04,56.58,0.00,0.00,M,30.30,1026.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,51.98,KSAN 280351Z 00000KT 10SM CLR 11/03 A3030 RMK AO2 SLP261 T01110028,1230447600000.0,1230447600000.0_SAN
97,1396373,PNT,2008-03-26 20:25,-88.6239,40.9244,53.60,21.20,27.91,350.00,3.00,M,30.09,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,53.60,KPNT 262025Z AUTO 35003KT 10SM SCT110 12/M06 A3009 RMK AO2,1206576000000.0,1206576000000.0_PNT
98,4647731,CBF,2008-10-22 22:14,-95.7604,41.2611,53.00,50.00,89.51,130.00,10.00,M,29.85,M,7.00,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.00,M,1224723600000.0,1224723600000.0_CBF
99,2872377,OXV,2008-07-03 12:57,-93.1114,41.2984,66.00,58.00,75.39,50.00,7.00,M,30.03,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,M,1215097200000.0,1215097200000.0_OXV
100,5674823,VCB,2008-12-26 03:53,-121.9575,38.3775,46.94,30.02,51.55,300.00,14.00,M,29.84,1010.30,10.00,22.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,40.42,KVCB 260353Z AUTO 30014G22KT 10SM CLR 08/M01 A2984 RMK AO2 SLP103 T00831011 TSNO $,1230274800000.0,1230274800000.0_VCB
101,2963242,HNR,2008-07-09 11:06,-95.3355,41.5834,62.00,61.00,M,M,M,M,30.06,M,4.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1215612000000.0,1215612000000.0_HNR
102,3271267,DVO,2008-07-29 14:30,-122.5561,38.1436,53.60,50.00,87.56,0.00,0.00,M,30.02,M,8.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,53.60,KDVO 291430Z AUTO 00000KT 8SM CLR 12/10 A3002 RMK AO2,1217350800000.0,1217350800000.0_DVO
103,356916,SHL,2008-01-22 23:54,-95.8353,43.2082,5.00,-2.00,72.18,230.00,7.00,M,30.03,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.13,M,1201057200000.0,1201057200000.0_SHL
104,4253964,SLB,2008-09-29 19:13,-95.2399,42.5972,70.00,40.00,33.52,320.00,14.00,0.02,30.16,M,10.00,21.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,M,1222725600000.0,1222725600000.0_SLB
105,3772032,SNA,2008-08-31 20:53,-117.8682,33.6757,77.00,64.94,66.36,230.00,11.00,M,29.75,1007.40,10.00,M,SCT,SCT,   ,   ,2000.00,6000.00,M,M,M,M,M,M,M,M,M,77.00,KSNA 312053Z 23011KT 10SM SCT020 SCT060 25/18 A2975 RMK AO2 SLP074 T02500183 55006,1220223600000.0,1220223600000.0_SNA
106,1070539,VYS,2008-03-07 05:06,-89.1531,41.3519,24.80,17.60,73.70,340.00,4.00,M,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KVYS 070506Z AUTO 34004KT 10SM CLR M04/M08 A3028 RMK AO2,1204880400000.0,1204880400000.0_VYS
107,5341384,FWC,2008-12-06 16:05,-88.4126,38.3786,33.80,26.60,74.63,220.00,10.00,M,29.92,M,10.00,M,BKN,OVC,M,M,4100.00,6000.00,M,M,M,M,M,M,M,M,M,25.23,KFWC 061605Z AUTO 22010KT 10SM BKN041 OVC060 01/M03 A2992 RMK AO2,1228593600000.0,1228593600000.0_FWC
108,4917612,RXE,2008-11-10 21:15,-111.8051,43.8339,37.40,35.60,93.14,200.00,10.00,M,29.86,M,3.00,19.00,OVC,   ,   ,   ,300.00,M,M,M,BR,M,M,M,M,M,M,29.74,KRXE 102115Z AUTO 20010G19KT 3SM BR OVC003 03/02 A2986 RMK AO2,1226365200000.0,1226365200000.0_RXE
109,4030803,VIS,2008-09-16 22:55,-119.3929,36.3187,93.20,53.60,26.31,60.00,5.00,M,29.83,M,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,90.86,KVIS 162255Z AUTO 06005KT 10SM CLR 34/12 A2983 RMK AO1,1221613200000.0,1221613200000.0_VIS
110,3000877,JER,2008-07-11 21:53,-114.4566,42.7267,80.06,19.04,10.18,210.00,10.00,M,30.13,1016.60,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,78.00,KJER 112153Z AUTO 21010G18KT 10SM CLR 27/M07 A3013 RMK AO2 SLP166 T02671072,1215820800000.0,1215820800000.0_JER
111,4748457,MUO,2008-10-30 04:55,-115.8724,43.0436,43.34,25.70,49.49,120.00,4.00,M,30.06,1018.40,10.00,M,FEW,   ,   ,   ,20000.00,M,M,M,M,M,M,M,M,M,M,40.66,KMUO 300455Z 12004KT 10SM FEW200 06/M04 A3006 RMK AO2A SLP184 T00631035,1225353600000.0,1225353600000.0_MUO
112,2093644,SHL,2008-05-12 06:14,-95.8353,43.2082,45.00,37.00,73.37,130.00,6.00,M,29.89,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.19,M,1210582800000.0,1210582800000.0_SHL
113,4363887,MAE,2008-10-06 10:53,-120.1107,36.9849,51.98,48.02,86.30,0.00,0.00,M,30.04,1017.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,51.98,KMAE 061053Z AUTO 00000KT 10SM CLR 11/09 A3004 RMK AO2 SLP170 T01110089 $,1223298000000.0,1223298000000.0_MAE
114,1277434,HNR,2008-03-19 08:55,-95.3355,41.5834,30.20,30.20,100.00,M,0.00,M,30.00,M,2.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,M,1205928000000.0,1205928000000.0_HNR
115,2987537,DEH,2008-07-11 00:58,-91.7433,43.2755,72.00,65.00,78.62,120.00,7.00,M,29.91,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,M,1215745200000.0,1215745200000.0_DEH
116,4994917,AWG,2008-11-15 21:26,-91.6748,41.2751,37.00,27.00,66.82,310.00,14.00,M,30.07,M,10.00,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.61,M,1226797200000.0,1226797200000.0_AWG
117,1315479,DEH,2008-03-21 12:24,-91.7433,43.2755,33.00,30.00,88.58,90.00,17.00,M,29.98,M,3.00,24.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.39,M,1206115200000.0,1206115200000.0_DEH
118,773254,IDA,2008-02-17 18:00,-112.0708,43.5137,19.40,15.80,85.63,30.00,3.00,M,30.25,M,2.50,M,OVC,   ,   ,   ,200.00,M,M,M,BR,M,M,M,M,M,M,14.28,KIDA 171800Z 03003KT 2 1/2SM BR OVC002 M07/M09 A3025 RMK AO2 CIG 002V006,1203285600000.0,1203285600000.0_IDA
119,5575302,LRJ,2008-12-20 06:03,-96.1923,42.7754,15.00,12.00,87.65,140.00,3.00,M,30.04,M,3.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.25,M,1229767200000.0,1229767200000.0_LRJ
120,1338714,OLZ,2008-03-23 00:46,-91.976,42.6831,31.00,28.00,88.48,20.00,4.00,M,30.32,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.25,M,1206244800000.0,1206244800000.0_OLZ
121,1749580,FOA,2008-04-19 08:05,-88.4531,38.665,50.00,42.80,76.18,210.00,7.00,M,29.78,M,10.00,M,BKN,OVC,M,M,4700.00,6000.00,M,M,M,M,M,M,M,M,M,46.72,KFOA 190805Z AUTO 21007KT 10SM BKN047 OVC060 10/06 A2978 RMK AO2,1208602800000.0,1208602800000.0_FOA
122,5342713,SHL,2008-12-06 17:53,-95.8353,43.2082,20.00,7.00,56.47,340.00,18.00,M,30.13,M,10.00,26.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.95,M,1228597200000.0,1228597200000.0_SHL
123,1277955,LRJ,2008-03-19 09:43,-96.1923,42.7754,29.00,27.00,92.12,M,0.00,M,30.00,M,0.25,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.00,M,1205931600000.0,1205931600000.0_LRJ
124,3553493,GBG,2008-08-18 11:45,-90.4311,40.938,57.20,55.40,93.69,0.00,0.00,M,30.03,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,KGBG 181145Z AUTO 00000KT 5SM BR CLR 14/13 A3003 RMK AO2,1219068000000.0,1219068000000.0_GBG
125,3979194,HSB,2008-09-14 00:05,-88.5503,37.8113,86.00,68.00,55.04,210.00,4.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,KHSB 140005Z AUTO 21004KT 10SM CLR 30/20 A2978 RMK AO2,1221361200000.0,1221361200000.0_HSB
126,5165980,IKV,2008-11-26 02:03,-93.5695,41.6878,27.00,22.00,M,M,M,M,30.08,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1227679200000.0,1227679200000.0_IKV
127,4189076,VTI,2008-09-26 03:54,-92.0248,42.2176,60.00,54.00,80.53,160.00,3.00,M,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,M,1222408800000.0,1222408800000.0_VTI
128,3314213,OOA,2008-08-01 20:27,-92.4919,41.2273,89.00,73.00,59.33,320.00,6.00,M,29.89,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.02,M,1217631600000.0,1217631600000.0_OOA
129,4762854,AIO,2008-10-31 04:59,-95.0465,41.4059,59.00,48.00,66.83,190.00,7.00,M,30.15,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,M,1225440000000.0,1225440000000.0_AIO
130,1258677,HHR,2008-03-18 07:53,-118.3352,33.9228,57.02,44.96,63.97,0.00,0.00,M,30.17,1021.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,57.02,KHHR 180753Z AUTO 00000KT 10SM CLR 14/07 A3017 RMK AO2 SLP216 T01390072 402390117,1205838000000.0,1205838000000.0_HHR
131,4205818,OXV,2008-09-27 02:03,-93.1114,41.2984,69.00,60.00,73.02,170.00,3.00,M,30.07,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,M,1222491600000.0,1222491600000.0_OXV
132,3673835,LWV,2008-08-25 22:53,-87.6055,38.7643,80.96,62.96,54.35,90.00,6.00,M,29.91,1012.40,10.00,M,BKN,OVC,M,M,4600.00,6000.00,M,M,M,M,M,M,M,M,M,82.24,KLWV 252253Z AUTO 09006KT 10SM BKN046 OVC060 27/17 A2991 RMK AO2 SLP124 T02720172,1219712400000.0,1219712400000.0_LWV
133,4486155,C75,2008-10-13 11:04,-89.3864,41.0193,66.20,60.80,82.74,140.00,5.00,M,30.25,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,66.20,KC75 131104Z AUTO 14005KT 10SM OVC060 19/16 A3025 RMK AO2,1223906400000.0,1223906400000.0_C75
134,3602081,DBQ,2008-08-21 13:53,-90.7091,42.3984,68.00,60.08,75.78,150.00,7.00,M,30.06,1017.40,10.00,M,FEW,   ,   ,M,10000.00,M,M,M,M,M,M,M,M,M,M,68.00,METAR KDBQ 211353Z 15007KT 10SM FEW100 20/16 A3006 RMK AO2 SLP174 T02000156,1219334400000.0,1219334400000.0_DBQ
135,1277192,CAV,2008-03-19 08:43,-93.7593,42.743,34.00,34.00,100.00,330.00,5.00,M,29.95,M,2.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.77,M,1205928000000.0,1205928000000.0_CAV
136,4080665,MAE,2008-09-19 20:53,-120.1107,36.9849,78.08,50.00,37.38,0.00,0.00,M,29.95,1014.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,78.08,KMAE 192053Z AUTO 00000KT 10SM CLR 26/10 A2995 RMK AO2 SLP140 T02560100 58019,1221865200000.0,1221865200000.0_MAE
137,3282179,SBA,2008-07-30 08:53,-119.8436,34.4261,60.98,55.04,80.78,0.00,0.00,M,29.93,1013.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,60.98,KSBA 300853Z AUTO 00000KT 10SM CLR 16/13 A2993 RMK AO2 SLP134 T01610128 56008 TSNO,1217415600000.0,1217415600000.0_SBA
138,1701097,MUO,2008-04-16 04:55,-115.8724,43.0436,30.92,14.00,49.01,300.00,8.00,M,30.09,1020.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,22.78,KMUO 160455Z 30008KT 10SM CLR M00/M10 A3009 RMK AO2A SLP205 T10061100,1208329200000.0,1208329200000.0_MUO
139,1129436,WVI,2008-03-10 21:53,-121.79,36.9394,69.08,44.96,41.86,220.00,6.00,M,30.23,1023.60,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,69.08,KWVI 102153Z AUTO 22006KT 10SM CLR 21/07 A3023 RMK AO2 SLP236 T02060072,1205197200000.0,1205197200000.0_WVI
140,3374851,SLB,2008-08-06 03:55,-95.2399,42.5972,63.00,58.00,M,M,M,M,30.12,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1218002400000.0,1218002400000.0_SLB
141,66298,CIN,2008-01-05 06:08,-94.7889,42.0444,32.00,29.00,88.53,200.00,12.00,M,29.73,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.00,M,1199527200000.0,1199527200000.0_CIN
142,2748122,BIH,2008-06-25 04:56,-118.3636,37.3731,75.92,19.04,11.67,160.00,9.00,M,29.94,1008.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,73.76,KBIH 250456Z AUTO 16009KT 10SM CLR 24/M07 A2994 RMK AO2 SLP084 T02441072 TSNO,1214377200000.0,1214377200000.0_BIH
143,1131386,BNW,2008-03-11 00:35,-93.8486,42.0486,32.00,26.60,80.22,170.00,4.00,M,30.33,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,M,1205208000000.0,1205208000000.0_BNW
144,1389475,IGQ,2008-03-26 09:05,-87.5295,41.5349,33.80,26.60,74.63,270.00,4.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,KIGQ 260905Z AUTO 27004KT 10SM CLR 01/M03 A3005 RMK AO2,1206536400000.0,1206536400000.0_IGQ
145,2141238,FFL,2008-05-15 10:44,-91.9834,41.0521,48.00,41.00,76.58,50.00,5.00,M,30.01,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.40,M,1210856400000.0,1210856400000.0_FFL
146,4929165,MVN,2008-11-11 15:15,-88.8583,38.3233,39.20,35.60,86.79,100.00,10.00,M,30.23,M,5.00,15.00,BKN,OVC,M,M,600.00,7000.00,M,M,M,M,M,M,M,M,M,32.00,KMVN 111515Z AUTO 10010G15KT 5SM BKN006 OVC070 04/02 A3023 RMK AO1,1226430000000.0,1226430000000.0_MVN
147,1484738,SQI,2008-04-01 18:55,-89.6763,41.7428,42.80,28.40,56.48,320.00,13.00,M,30.18,M,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,35.40,KSQI 011855Z 32013KT 10SM OVC031 06/M02 A3018 RMK AO1,1207083600000.0,1207083600000.0_SQI
148,2033787,DIJ,2008-05-08 06:56,-111.0979,43.7419,37.94,37.94,100.00,30.00,4.00,M,29.90,1008.70,10.00,M,BKN,OVC,   ,   ,2100.00,3000.00,M,M,M,M,M,M,M,M,M,34.36,KDIJ 080656Z AUTO 03004KT 10SM BKN021 OVC030 03/03 A2990 RMK AO2 T00330033 RAE22 P0000 SLP087 $,1210237200000.0,1210237200000.0_DIJ
149,2147973,SPI,2008-05-15 21:18,-89.6839,39.8447,51.80,50.00,93.55,20.00,11.00,0.05,29.99,M,8.00,M,SCT,OVC,M,M,2700.00,6500.00,M,M,-RA,M,M,M,M,M,M,51.80,KSPI 152118Z 02011KT 8SM -RA SCT027 OVC065 11/10 A2999 RMK AO2 P0005,1210896000000.0,1210896000000.0_SPI
150,2550697,SLB,2008-06-12 04:55,-95.2399,42.5972,64.40,60.80,88.09,280.00,8.00,0.02,29.77,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,M,1213254000000.0,1213254000000.0_SLB
151,822983,SUX,2008-02-20 19:52,-96.3795,42.3917,-0.94,-11.02,61.43,100.00,6.00,M,30.48,1035.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,-14.14,METAR KSUX 201952Z 10006KT 10SM CLR M18/M24 A3048 RMK AO2 SLP356 T11831239 $,1203548400000.0,1203548400000.0_SUX
152,2476745,ORC,2008-06-06 23:55,-96.0606,42.9895,77.00,51.80,41.42,220.00,14.00,M,29.63,M,10.00,19.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,M,1212804000000.0,1212804000000.0_ORC
153,5089814,BNW,2008-11-21 18:53,-93.8486,42.0486,23.00,10.00,56.93,190.00,8.00,M,30.50,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,M,1227304800000.0,1227304800000.0_BNW
154,4364306,PEA,2008-10-06 11:23,-92.9431,41.3989,61.00,59.00,93.12,120.00,6.00,M,30.05,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,M,1223301600000.0,1223301600000.0_PEA
155,4836695,ICL,2008-11-05 07:36,-95.0223,40.7242,63.00,44.00,49.84,180.00,16.00,M,29.70,M,10.00,22.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,M,1225882800000.0,1225882800000.0_ICL
156,3196428,LWV,2008-07-24 09:53,-87.6055,38.7643,60.08,55.94,86.18,0.00,0.00,M,30.06,1017.70,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,60.08,KLWV 240953Z AUTO 00000KT 5SM BR CLR 16/13 A3006 RMK AO2 SLP177 T01560133,1216900800000.0,1216900800000.0_LWV
157,3195736,MUT,2008-07-24 08:54,-91.1406,41.367,70.00,68.00,M,M,M,M,30.04,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1216897200000.0,1216897200000.0_MUT
158,916690,SHL,2008-02-26 04:43,-95.8353,43.2082,17.00,12.00,80.36,340.00,22.00,M,30.14,M,7.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1.51,M,1204012800000.0,1204012800000.0_SHL
159,3408685,LPC,2008-08-08 13:15,-120.4675,34.6656,55.40,53.60,93.65,290.00,5.00,M,29.92,M,10.00,M,OVC,   ,   ,   ,800.00,M,M,M,M,M,M,M,M,M,M,55.40,KLPC 081315Z AUTO 29005KT 10SM OVC008 13/12 A2992 RMK AO1 PNO,1218211200000.0,1218211200000.0_LPC
160,5259744,IPL,2008-12-01 16:53,-115.5787,32.8342,66.02,42.08,41.67,0.00,0.00,M,30.13,1020.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,66.02,KIPL 011653Z AUTO 00000KT 10SM CLR 19/06 A3013 RMK AO2 SLP202 T01890056,1228161600000.0,1228161600000.0_IPL
161,813040,FSW,2008-02-20 06:28,-91.3267,40.6615,22.00,19.00,88.02,290.00,9.00,M,30.04,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.08,M,1203501600000.0,1203501600000.0_FSW
162,4481626,ORC,2008-10-13 04:43,-96.0606,42.9895,68.00,64.00,87.03,170.00,8.00,0.01,30.01,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,M,1223881200000.0,1223881200000.0_ORC
163,4299671,EOK,2008-10-02 19:33,-91.4274,40.4615,67.00,49.00,52.37,260.00,6.00,M,29.97,M,10.00,15.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,M,1222984800000.0,1222984800000.0_EOK
164,4666804,ORC,2008-10-24 01:35,-96.0606,42.9895,42.80,41.00,93.30,90.00,6.00,M,30.04,M,5.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,M,1224820800000.0,1224820800000.0_ORC
165,2223320,SQL,2008-05-21 02:47,-122.2483,37.5119,60.80,42.80,51.45,230.00,20.00,M,29.99,M,15.00,30.00,FEW,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,60.80,KSQL 210247Z 23020G30KT 15SM FEW011 16/06 A2999,1211346000000.0,1211346000000.0_SQL
166,1040106,RNM,2008-03-05 07:25,-116.9153,33.0392,39.20,35.60,86.79,0.00,0.00,M,29.99,M,2.00,M,CLR,   ,   ,   ,M,M,M,M,BR,M,M,M,M,M,M,39.20,KRNM 050725Z 00000KT 2SM BR CLR 04/02 A2999 RMK AO2,1204714800000.0,1204714800000.0_RNM
167,4833445,SHL,2008-11-05 02:15,-95.8353,43.2082,64.40,51.80,63.60,170.00,16.00,M,29.67,M,10.00,22.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,M,1225864800000.0,1225864800000.0_SHL
168,1554266,CIN,2008-04-06 06:36,-94.7889,42.0444,47.00,37.00,68.02,160.00,12.00,M,29.74,M,10.00,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.09,M,1207472400000.0,1207472400000.0_CIN
169,4163276,DEH,2008-09-24 15:55,-91.7433,43.2755,68.00,62.60,M,M,M,M,30.32,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1222279200000.0,1222279200000.0_DEH
170,700686,EDW,2008-02-13 02:55,-117.8837,34.9054,56.84,31.28,37.65,320.00,3.00,M,30.06,1018.90,45.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,56.84,KEDW 130255Z 32003KT 45SM FEW250 14/M00 A3006 RMK AO2A SLP189 T01381004 56007,1202882400000.0,1202882400000.0_EDW
171,2385372,ENL,2008-06-01 03:05,-89.0911,38.5151,69.80,60.80,73.09,0.00,0.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KENL 010305Z AUTO 00000KT 10SM CLR 21/16 A2995 RMK AO2 LTG DSNT S,1212300000000.0,1212300000000.0_ENL
172,1848757,AWG,2008-04-25 18:17,-91.6748,41.2751,75.00,65.00,71.08,200.00,20.00,M,29.57,M,10.00,26.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,M,1209157200000.0,1209157200000.0_AWG
173,990686,MXO,2008-03-02 08:03,-91.1605,42.2204,39.00,33.00,78.86,130.00,9.00,M,29.80,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.22,M,1204459200000.0,1204459200000.0_MXO
174,5439850,SHL,2008-12-12 05:55,-95.8353,43.2082,19.40,17.60,92.57,30.00,5.00,M,30.18,M,10.00,-99.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.43,M,1229072400000.0,1229072400000.0_SHL
175,1982302,TNU,2008-05-04 21:37,-93.01899999999999,41.6701,71.00,27.00,19.25,220.00,15.00,M,29.98,M,10.00,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.70,M,1209945600000.0,1209945600000.0_TNU
176,2360074,EOK,2008-05-30 05:03,-91.4274,40.4615,71.00,60.00,68.20,140.00,4.00,M,29.91,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,M,1212134400000.0,1212134400000.0_EOK
177,2042550,OXV,2008-05-08 20:17,-93.1114,41.2984,68.00,36.00,30.69,100.00,9.00,M,29.75,M,10.00,14.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,M,1210287600000.0,1210287600000.0_OXV
178,3908455,OAK,2008-09-09 06:53,-122.2207,37.7213,60.98,55.94,83.47,300.00,9.00,M,29.78,1008.40,10.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,60.98,KOAK 090653Z 30009KT 10SM OVC013 16/13 A2978 RMK AO2 SLP084 T01610133,1220950800000.0,1220950800000.0_OAK
